amount,time_of_day,frequency,device_change,new_recipient,is_fraud
20551.642742202024,5,11,0,0,0
45380.64251682519,10,13,1,1,1
35701.91819069836,10,12,0,0,0
30395.6527993211,6,2,1,1,0
15469.326520421242,1,3,0,0,0
41189.69542068052,18,4,0,1,0
47753.07051373796,3,17,1,1,1
41060.09292922878,5,6,1,0,0
79.25369446845373,16,7,0,1,0
31820.432107800167,4,15,1,1,1
2557.717936723594,6,11,1,0,0
12881.103409465759,8,3,0,1,0
2977.1754926882363,0,6,0,1,0
30190.16885201644,0,2,0,1,0
34329.80908471685,18,14,1,1,1
5725.26741565719,5,9,1,1,0
19192.560313365928,17,18,1,0,0
22812.369211268146,9,19,0,0,0
18453.28203502407,10,12,1,1,1
6052.128999259167,0,13,0,1,0
20947.970561583585,0,12,0,0,0
37559.1512123731,12,12,0,0,0
3551.31221899824,4,18,0,0,0
4009.9205240810907,19,9,0,0,0
17739.209820507374,0,17,0,0,0
47086.343855234634,19,16,0,0,0
33428.96376349898,2,17,1,1,1
33933.81916367157,17,8,0,1,0
18096.63762190241,8,11,1,1,1
29683.445899635713,13,2,1,1,0
507.5490702031412,16,8,1,1,0
31805.1662244307,22,12,1,0,0
45664.43409186426,13,1,1,0,0
30629.060843772615,3,13,0,0,0
43685.055974723786,4,17,1,0,1
36198.928800249225,20,14,1,0,0
6028.800261768109,16,14,1,0,0
45122.7629109848,21,16,0,1,1
3323.1257739443886,1,17,1,1,1
26698.83965991564,22,6,1,0,0
7107.7140525490895,21,7,1,1,0
586.3188299344724,4,1,1,0,0
21102.290972121824,3,15,0,1,1
14752.740342000157,3,18,1,0,1
24300.538689386354,5,13,0,0,0
28860.417136840806,19,2,0,1,0
2187.909876375059,20,19,1,0,0
6151.041752892158,12,15,1,1,0
27932.561180124816,21,12,0,1,0
17159.02449127974,4,15,1,0,0
36458.94520398485,22,18,1,0,0
32614.93013794839,22,14,1,0,0
42280.37254513235,6,6,0,1,0
34624.94884063459,19,12,0,1,0
21497.123938430017,0,6,1,0,0
33648.658153099226,13,9,1,0,0
13769.78333159667,23,4,0,0,0
15316.368625411857,3,17,0,0,0
39449.469010879744,16,2,0,0,0
22321.529400562707,20,16,0,0,0
39919.21864557711,13,14,0,0,0
41121.296261040254,15,8,0,1,0
42878.25932072652,13,14,0,1,1
45831.84515682452,15,2,1,0,1
21549.8300404443,23,16,0,0,0
15944.02204923862,19,4,0,1,0
29110.3551309591,7,1,1,0,0
18559.24999945794,23,14,1,1,1
30054.107265844847,2,8,1,1,0
35279.587546328585,18,3,0,0,0
34420.56251958835,0,5,0,1,0
18728.269798119047,1,6,1,1,0
8343.843224735941,14,8,1,0,0
21527.036393771916,21,6,1,0,0
7130.564609951355,9,6,0,1,0
44504.961662155234,17,4,1,0,1
17294.52715943213,21,7,0,1,0
7723.832901418966,13,19,0,1,0
1273.362547527638,16,7,0,1,0
32291.473491937926,12,3,0,1,0
31845.478970419706,0,8,1,1,0
17030.867724898002,4,1,1,1,1
3586.5227304937025,12,1,1,0,0
20482.035115866707,13,14,0,0,0
15561.563535674615,23,6,1,0,0
33856.354866110734,2,10,0,0,0
30289.356693385063,14,14,0,1,0
18230.3218161488,18,4,0,1,0
10895.40982019525,16,6,1,1,0
49401.81027181344,2,16,0,1,1
22700.627058184546,15,1,0,1,0
34414.023514776076,13,6,1,0,0
7028.507825950461,11,9,1,0,0
24279.99939327023,11,15,1,0,0
1377.808456753405,10,12,0,1,0
25273.250440404587,16,3,0,1,0
48200.906338478,7,11,1,0,1
19210.951442577025,16,15,0,1,0
1950.7616327330045,20,3,0,1,0
1548.758590176257,22,14,1,0,0
19399.95001058353,19,2,1,1,0
8002.086798223239,10,4,1,0,0
1168.5814643129675,1,19,1,0,1
37810.924483894894,9,12,1,0,0
22926.69192108565,9,2,1,0,0
14462.949353860753,10,17,1,1,1
45004.25906764102,5,3,1,1,0
5807.83187106608,3,10,0,1,0
47795.985528937,23,16,0,0,1
15699.021902150263,11,9,0,1,0
44420.29521176175,10,11,0,0,0
30147.540881096596,22,15,0,1,0
41335.541279714635,22,3,0,1,0
49200.674147360005,12,16,0,0,1
14420.983485499468,4,12,0,1,0
48056.81313489424,5,5,0,0,0
19474.705263226115,0,7,0,0,0
19276.20972494138,5,9,0,1,0
17020.01482562103,17,18,1,1,1
27070.83895977191,21,8,0,1,0
7708.0980138811765,8,12,1,1,1
27686.020556415202,23,2,0,0,0
27085.69891568779,14,10,1,0,0
38095.3287284309,7,19,0,1,0
41682.66444691734,18,9,1,1,1
22022.62707427089,23,8,0,1,0
15117.360134325336,15,1,1,0,0
12967.485530957407,5,6,0,1,0
9731.997211406891,5,12,1,0,0
2883.321462369045,21,19,0,1,0
17123.05649375683,2,17,1,1,1
13513.114358847031,9,2,1,0,0
48320.9028759345,0,11,1,0,1
27885.883603675946,13,18,1,1,1
17364.504674486347,3,11,1,0,1
29023.799582083804,11,18,1,0,0
6960.6958705834295,5,8,1,1,0
22202.743416360943,10,15,1,0,0
31312.08983673177,11,9,0,0,0
24445.402691790776,9,15,0,1,0
20089.538253915558,17,7,0,1,0
49692.42559659601,6,13,1,0,1
44015.857792684204,6,13,1,1,1
31170.674502013848,10,1,0,0,0
28469.298681752956,3,4,0,0,0
31033.403330749377,19,4,1,0,0
10066.40407901384,0,4,1,1,0
19757.492025472668,12,13,0,0,0
1973.937185012075,17,2,1,0,0
23777.826328303847,8,15,0,0,0
27151.6861732992,23,4,1,1,0
11388.259055424376,23,6,0,1,0
48201.47832942852,8,3,0,1,0
45472.821092251164,22,7,1,0,0
36107.439629559834,8,6,0,0,0
26669.798051639365,9,3,1,1,0
43498.5880132246,1,4,1,0,1
6533.486538829322,5,10,1,0,0
39525.699203949975,14,9,1,0,0
6241.915877528448,2,6,1,0,0
39710.73891680772,10,11,0,1,0
13789.102644999597,5,7,1,1,0
43854.651960328425,2,18,1,1,1
47202.16064917607,23,4,0,0,1
7440.6496742863765,10,5,1,0,0
23134.31757766461,14,4,0,1,0
49049.38792075609,12,4,1,1,0
24170.888391221357,19,13,0,1,0
43177.51257820474,9,16,1,0,1
29436.98737504386,5,14,1,1,1
18767.120066072173,14,11,1,0,0
14289.891992737985,17,2,1,1,0
10161.951331213277,17,14,1,0,0
38090.14777069348,6,7,0,0,0
19327.63880064457,14,11,0,1,0
25564.261834575358,17,4,1,0,0
24616.781674579095,17,7,0,0,0
28864.37418262733,19,16,1,1,0
43278.991704081986,8,6,1,1,1
49036.98643982789,23,6,1,1,1
20379.802844482274,1,2,0,0,0
41376.118586393044,7,8,1,0,0
38226.62520494123,19,7,0,1,0
28676.874043827207,1,14,1,1,1
47802.401133453044,10,9,1,0,0
10024.52530190461,6,15,0,1,0
5464.101251270761,5,18,1,1,0
42698.24438580415,9,12,0,0,1
21958.05168187078,4,19,1,0,1
42348.595741498815,10,13,1,1,1
44654.61716956555,0,7,1,0,1
3123.817223359953,1,10,0,0,0
44173.35468454005,23,10,1,1,1
22416.50444941574,0,2,0,1,0
25522.114017722608,18,14,1,1,0
31329.998962149417,1,13,1,0,0
46319.20395389761,20,6,0,1,0
956.7856053937718,19,9,1,0,0
23842.696572422537,22,13,1,1,1
34386.414399485606,20,9,0,0,0
36135.62517795373,23,13,0,0,0
34626.929044423865,3,5,0,1,0
6722.622035276685,11,14,1,0,0
14970.480022995689,21,5,0,1,0
17936.417555325257,19,9,0,1,0
40222.05594676757,17,8,1,0,0
13938.714860855236,0,7,0,0,0
10536.03748839629,0,8,0,0,0
47872.44350388577,23,3,1,1,1
444.1553923883315,13,15,0,1,0
49891.04496324323,3,8,1,1,1
33841.388121570926,4,1,0,1,0
41423.636503156406,10,7,0,1,0
14731.675197913311,23,19,1,1,1
716.7495680753318,22,2,0,0,0
36893.73805855794,12,14,1,1,0
41707.395705436786,15,18,0,1,1
37024.066121544005,23,15,0,1,1
7143.371514754629,12,14,1,1,1
37671.6426849262,23,19,1,0,1
38446.37018259994,21,19,0,0,0
32927.36724298707,1,17,0,0,0
38306.030523846515,15,19,0,1,0
42296.22606244693,5,16,1,1,1
30680.592107758683,13,19,1,1,1
4431.147093769983,0,1,0,0,0
24381.902855550878,16,19,0,1,0
3883.3890842455817,10,7,0,1,0
20377.74400859051,18,11,1,0,0
20355.917349792257,2,5,0,0,0
3301.426197167939,10,17,1,1,1
17441.677877939997,4,11,1,0,1
5550.793941466951,16,8,0,1,0
40411.9522652511,21,10,1,1,0
47384.453610197575,6,12,1,0,1
3616.7514464216724,9,10,0,1,0
47755.80524937778,10,13,0,0,0
26129.307390237922,2,18,0,0,0
14978.984332015742,19,10,0,1,0
3844.026901732899,9,19,0,0,0
25031.71277925282,9,17,0,1,0
39725.982708992946,13,16,0,1,0
35354.61677685764,11,5,1,0,0
2512.250347187224,14,3,0,0,0
3646.0188665598075,9,15,0,0,0
20144.261258349223,9,2,0,1,0
14765.229411903116,18,13,0,1,0
11619.983768479337,0,8,0,1,0
14050.943940936771,23,17,0,1,0
40174.333682100936,9,4,1,1,1
46461.47345353906,1,19,0,1,1
20255.729623683794,16,9,1,1,0
45305.64399562272,23,15,0,0,1
16075.46356669285,6,9,1,1,0
23822.37288020324,6,9,1,1,0
11302.22386180217,19,14,1,0,0
32024.161632750023,8,16,0,1,0
48949.07677762527,21,17,0,1,0
30175.05130907289,1,13,0,0,0
17891.34639159333,13,9,0,1,0
32391.22448208043,16,15,0,0,0
6146.911002590913,0,7,0,1,0
44433.06535418967,8,1,1,1,1
25154.694455041037,19,1,1,0,0
22468.037752240063,20,5,1,0,0
29293.653557887505,18,9,0,1,0
31239.568355607335,3,12,0,1,1
3589.7185355194247,7,6,1,0,0
34131.1784439489,12,13,0,1,0
12097.342084096164,3,8,0,0,0
35697.91767269698,8,15,0,0,0
41126.917184415455,8,6,1,0,0
40198.12141911846,21,6,1,1,1
27625.49586942705,17,4,0,1,0
26008.974445645246,11,11,1,1,1
7144.655191009247,9,18,1,0,1
38767.532174006374,10,3,0,1,0
13571.197612955271,6,3,0,0,0
24835.274445474508,8,12,1,0,0
14214.420372282908,5,6,1,1,0
6692.284321621657,18,6,0,1,0
31478.255286889937,15,8,0,0,0
2717.547409110369,14,15,0,1,0
37432.51306107587,6,18,1,0,0
15880.022176260572,15,16,1,1,1
7.734515531261518,4,6,0,0,0
25556.945832722253,15,17,0,1,0
2343.548574471629,0,9,0,0,0
13809.201721487152,18,19,0,1,0
35349.11739629835,4,18,1,0,1
3135.4183914716714,6,5,0,0,0
41967.08527930776,18,6,0,0,0
191.99231300649683,21,12,1,0,0
12341.94663622591,4,11,0,0,0
37045.46190354742,16,16,1,0,0
15814.19121631561,21,17,1,1,0
5095.51751091261,7,9,1,0,0
18012.335706102593,0,1,0,0,0
13520.393925939892,1,3,1,1,0
42135.75239612559,14,9,0,1,0
15668.08253133957,19,19,1,0,0
39446.83465632859,17,13,1,1,1
44593.715368391924,10,14,1,1,1
21691.4371614069,9,19,0,0,0
45497.24724957575,23,7,0,0,0
18866.52538010568,23,4,1,1,0
48203.956746088916,3,12,0,1,1
4465.386936754121,4,14,1,1,1
34351.27630589563,3,2,1,1,0
24691.208208805976,12,1,1,1,0
19383.0526239769,12,18,1,1,1
31635.9612255513,17,8,0,0,0
35193.150724624924,23,3,1,1,0
219.15911924580405,1,6,0,0,0
8348.487484271189,15,13,1,0,0
35652.5894856653,0,9,1,1,1
33319.60429349675,18,9,1,0,0
48302.40920892873,8,9,1,1,1
38052.1284747489,2,15,1,0,0
47538.68461385917,6,13,0,1,1
35127.32253623881,9,16,0,0,0
14903.312379763518,0,2,1,1,0
5269.140747620573,9,14,0,0,0
39091.411343383435,20,6,0,1,0
32207.81692457432,8,2,1,0,0
2410.252433652418,14,8,1,0,0
18003.163244583015,14,4,1,0,0
47840.03397439882,2,14,1,1,1
25020.556884364352,4,11,0,1,0
21637.024071849213,8,14,0,1,0
22885.52255835954,21,12,0,1,0
10444.92731753418,8,16,0,1,0
18435.989836068897,22,6,1,0,0
18491.292986102842,6,1,1,1,0
2618.6986543534326,23,12,1,1,1
38378.613858267396,22,7,1,0,0
20825.805090762045,11,8,0,1,0
41109.17216093435,8,9,0,1,0
42517.54970799365,5,2,1,1,1
10600.490740878204,22,17,0,1,0
32868.016755024255,1,13,0,1,1
23614.617926344923,8,5,1,1,0
44007.95673933633,16,10,0,0,0
10787.81821814353,0,12,1,1,1
33890.9822023019,18,17,0,1,1
30387.998360513877,5,6,0,1,0
14765.778577114068,4,3,1,0,0
6830.90858165498,1,15,1,0,1
32582.33638410335,8,7,1,0,0
36930.1343091584,13,6,0,0,0
15782.051560823737,3,4,1,1,1
32241.98536851167,3,19,0,0,0
19757.150249667553,20,5,1,1,0
35660.6309572476,14,3,0,1,0
9961.564529427762,7,9,1,1,0
44510.85991680608,3,6,1,0,1
14371.19241368252,15,13,0,1,0
18389.931601819888,20,4,0,0,0
2905.539512065409,3,2,1,1,0
5576.499103851498,15,4,0,0,0
25793.579273713694,21,8,1,0,0
13380.366243721846,11,13,0,1,0
41774.17580688398,15,10,0,1,0
735.6547393590372,18,18,1,1,0
18955.323339548137,7,9,1,0,0
16867.939992907865,5,1,0,0,0
967.3622182491341,9,13,0,0,0
6219.29558162651,4,18,0,1,1
20682.720103256845,17,15,0,0,0
24643.736357787882,9,2,1,1,0
20215.0830729962,9,11,1,0,0
26547.35298292628,6,14,0,0,0
29756.98861360917,17,15,1,0,0
497.1811325706537,0,14,0,1,1
23205.29387751574,6,16,0,1,0
48174.99854513853,20,15,0,1,1
25952.094974197305,0,19,1,0,1
33877.4358306802,14,9,0,0,0
15593.881031986244,3,5,1,0,0
38699.794916259976,19,5,1,0,0
38646.30117232388,9,11,0,1,0
26065.28108665929,22,4,1,0,0
48800.7151501374,8,18,0,0,0
6278.3851879179065,1,3,0,1,0
848.3662968141601,13,4,1,1,0
38508.14042964304,15,14,0,1,0
40357.96971270676,0,7,1,0,1
6011.241248799692,1,8,1,1,1
13279.876065097345,6,16,1,0,0
878.6006159680788,9,15,0,1,0
14666.137230417455,21,7,1,0,0
38657.320554059654,19,17,0,0,0
25898.508425101234,0,12,0,0,0
17405.431562821235,12,18,1,0,0
18587.59300602161,0,14,1,0,1
68.67993214769224,4,15,0,0,0
14990.726577734229,15,15,1,1,1
32323.290623154888,14,5,1,0,0
48709.74799637404,16,16,1,0,1
42353.194288367995,22,5,0,0,0
1180.7246373118107,15,2,1,0,0
44928.13167313729,12,9,0,1,0
39160.137466518,10,9,0,0,0
39019.02580242545,16,4,1,0,0
22900.32995441957,16,15,1,1,0
19900.866642432185,1,11,0,0,0
15146.483525930798,12,1,0,1,0
3285.677252859334,13,18,1,0,0
11412.539939321461,10,1,0,0,0
12330.935145266252,9,8,1,1,0
24204.36940844037,2,16,0,1,0
37372.472885428106,16,18,1,1,1
23691.01761006893,14,9,0,0,0
2893.164627908583,8,12,1,1,0
47889.53225960921,9,19,1,1,1
47136.27323038652,7,18,0,0,0
39259.69196787727,20,5,1,0,0
49566.403750309466,12,2,0,0,0
27224.572157680344,17,7,0,1,0
48138.45474431005,4,10,0,0,0
3781.176425796922,5,15,0,1,0
18284.671732320305,16,7,1,1,0
11269.838019070285,10,5,0,1,0
9792.458373629368,19,15,0,1,0
7041.006641684911,15,15,0,0,0
31121.059664658267,8,10,1,0,0
39066.311465509505,1,14,0,1,0
28915.34167261861,4,10,1,1,1
7348.988516700895,0,17,1,0,1
40556.37737290361,3,14,0,0,1
31798.09940347926,3,2,1,1,0
19408.89714064365,21,16,0,1,0
33706.84064650761,2,13,1,1,1
12995.9890571624,8,9,1,1,0
17260.26523250203,21,7,0,1,0
45874.37467075638,22,16,1,0,1
14525.934779065348,11,10,0,1,0
23499.94341962867,9,9,1,0,0
44507.16672866334,1,7,0,1,1
35386.35979202611,10,16,0,0,0
3111.099105008973,9,9,0,1,0
7366.004910904238,21,17,0,0,0
393.071697005069,5,7,1,0,0
31546.458589667942,17,11,0,1,0
22384.223597095504,1,8,0,1,0
6714.608270262875,1,7,0,0,0
47896.74811871746,9,19,0,0,0
26483.45653755705,15,12,1,0,0
12095.422812350345,11,7,0,1,0
25030.677954164225,0,8,1,0,0
33981.33701642266,20,7,0,1,0
3812.88465946025,7,6,0,1,0
13735.916048579551,15,9,0,1,0
40348.4675787088,17,13,0,1,1
22983.78385526266,12,7,0,1,0
27329.310524472712,14,8,0,1,0
21641.367294471253,20,17,1,0,0
2195.953232207613,11,17,1,0,0
8288.323241227976,7,16,0,1,0
22277.636395455804,9,2,0,0,0
10460.064084930982,13,8,0,0,0
2499.9014539552772,4,17,1,1,1
42182.63955292713,17,13,0,0,0
49059.64526567663,18,18,1,1,1
39657.35055696298,14,10,1,1,0
42689.39230031164,5,2,1,1,1
12099.614538721951,10,2,1,1,0
48031.38814868448,20,14,1,0,1
9847.088296966966,10,16,0,0,0
47571.53908828125,19,7,1,1,1
49740.96987900358,19,12,1,0,1
35586.42856449669,20,14,0,1,0
49057.205445859305,17,4,0,1,0
28477.419438575616,17,4,1,0,0
12977.82961702134,9,18,0,0,0
21850.357287395378,1,3,0,1,0
29678.45320800392,8,1,0,0,0
3655.0050197887226,13,17,1,1,1
31117.540887597686,18,7,1,1,0
49058.910660277965,9,16,0,0,0
9506.192381536597,22,5,0,1,0
39629.963219302874,3,19,1,0,1
45395.03179018719,5,7,1,1,1
47185.13593941822,13,14,0,1,1
48006.820084667954,3,2,1,1,1
26073.460476434877,14,3,1,1,0
48865.41809166719,15,17,0,1,1
37865.75304651481,6,16,0,0,0
8084.410140411858,16,8,1,1,0
23845.52842329203,18,18,1,0,0
35916.84043742483,18,15,1,0,0
12367.768450638348,16,7,0,0,0
32031.118562260817,5,9,0,1,0
33330.35735185191,10,6,0,0,0
8135.824490684486,15,18,0,0,0
28254.70053732536,7,18,1,0,0
38581.57392201941,10,14,0,1,0
24945.28433113256,6,14,0,1,0
606.1437356885951,23,14,1,1,1
452.91441549552957,21,4,0,1,0
17852.11016915664,18,4,1,0,0
46309.777227520666,9,15,0,1,1
11434.610303400836,8,15,1,0,0
31718.550079895485,3,18,1,1,1
11104.571458795335,22,14,1,0,0
16084.177812987771,14,1,0,1,0
42402.2564379846,12,10,1,1,1
36443.34325205507,1,10,0,1,0
4770.868466383218,1,10,0,1,0
21435.672347300693,15,2,0,0,0
1459.4590124995782,8,8,0,1,0
24045.026440003847,12,1,0,1,0
33122.03815104171,2,1,0,1,0
5926.012677283979,8,4,1,0,0
14444.958060519375,12,7,1,1,0
19892.433438482345,20,9,0,1,0
45976.631701777835,21,16,0,0,0
49662.75751613278,1,5,0,0,0
2246.520038481797,7,2,0,0,0
38050.63516684611,8,11,0,1,0
18586.83159605076,15,18,1,0,1
19623.516853287772,1,19,1,1,1
37713.494402377786,5,13,0,0,0
45921.403180838286,21,11,0,1,1
47546.478796532916,7,19,1,0,1
28856.55217933,4,17,0,0,0
17856.70084386584,8,5,0,0,0
39377.6667438531,0,13,0,1,0
12550.818161731751,8,1,1,0,0
28204.137367647054,9,10,1,1,0
17929.564497782132,22,8,0,0,0
32831.8970543201,3,8,1,0,0
12020.705245762452,2,19,1,0,0
9580.455693795553,9,6,0,1,0
45912.03609468518,14,12,1,1,1
5091.082343793895,10,7,1,1,0
25298.389428838847,13,16,1,0,0
11043.418295367483,5,9,1,1,0
1947.4592363200468,11,10,1,1,0
1801.904895753028,12,10,1,0,0
8761.91338351926,16,10,0,0,0
43338.65095494551,15,16,0,1,1
14124.654720107355,2,1,0,1,0
47523.00806959421,1,17,1,0,1
29081.53302716669,10,14,0,1,0
21831.272874248534,8,19,1,0,0
29004.861644638062,2,17,1,0,0
25835.40256292816,17,14,0,1,0
37939.0539116125,19,8,1,1,0
14125.52080257664,14,9,0,0,0
17653.16652962352,13,8,1,1,0
44704.82103236,1,13,0,0,1
47322.87920100712,16,17,0,1,1
44628.01881609624,21,19,0,0,0
20972.98024987172,7,7,0,1,0
39018.494784841074,9,17,1,1,1
23817.310329321637,17,1,0,0,0
24877.495067452965,18,5,1,1,0
10234.800772755141,7,6,0,0,0
29556.924032622563,7,2,0,1,0
9307.608751769643,2,16,0,1,0
16578.903388660623,2,5,1,1,1
42751.65505079514,11,5,0,1,0
10354.58338473355,21,12,0,0,0
3558.843100386467,16,3,1,0,0
3451.3106230482026,3,16,0,1,0
47039.28524063489,16,6,1,0,1
25346.51497765377,13,15,0,0,0
20471.1941787791,18,15,0,1,0
40544.11817181492,8,16,0,0,0
41791.46056959789,20,13,1,0,1
16610.219464747115,11,12,0,1,0
34681.20925563229,4,10,0,1,0
38556.369669778476,10,14,0,1,0
32732.87969261086,19,2,1,1,0
7580.602144930169,2,3,1,0,0
43794.27829276933,20,9,1,1,1
26955.1885422477,14,11,1,0,0
14124.338846073815,13,11,1,0,0
21261.98404369926,10,10,1,1,0
1879.5169488549702,19,14,0,0,0
6394.212194319655,7,9,0,0,0
38277.57197904253,3,10,0,0,0
1.5817261335516895,11,9,0,1,0
20828.874858286126,7,5,0,0,0
26125.986544098338,5,8,1,1,0
2732.6663656286137,14,11,1,1,0
48653.93507045367,11,1,1,0,0
11307.040437152347,15,10,0,0,0
15210.631783094406,15,1,1,1,0
15197.821670239111,20,7,0,1,0
11521.602689205378,19,14,1,1,0
74.68963049348449,19,5,0,1,0
36467.51035960573,3,17,1,1,1
48342.30814446447,10,6,0,0,0
11215.449870768967,12,16,1,1,1
33152.69654297932,8,11,0,0,0
37095.074451608794,3,10,1,1,1
42421.420529147144,11,15,0,0,1
21132.037221483442,8,7,0,1,0
15147.242351115821,12,2,0,0,0
16265.431406017533,15,12,0,0,0
35631.35403359254,5,19,1,1,0
40839.1565458153,9,12,1,0,1
9081.516773862377,12,16,1,1,0
18547.6794668801,6,6,0,1,0
45097.10789726075,18,3,1,0,1
40334.86929121727,23,2,0,0,0
49242.93527972103,18,5,1,1,1
37712.65873584436,16,11,0,1,0
19660.366856195087,12,3,1,1,0
29532.301061897895,12,3,0,0,0
33051.05169811177,20,5,0,0,0
3923.7123600398804,1,11,1,1,1
27225.30345823415,9,3,1,0,0
35466.33210280201,21,13,1,0,0
8366.897878749018,12,8,0,0,0
39031.80523956043,8,10,0,1,0
29189.055252925067,0,2,0,1,0
47611.13706309404,13,4,1,0,1
2122.0724880463777,15,18,0,0,0
13267.041551635793,19,19,1,1,1
30078.092411111902,14,4,0,0,0
14828.699050384328,0,9,1,1,0
35721.49377939804,16,16,0,1,0
37950.50512081403,23,6,0,1,0
5126.695687359656,12,4,1,1,0
25693.20935587418,14,9,0,1,0
25445.018888997205,15,13,0,1,0
18464.66923000684,15,9,1,1,0
46646.31020362103,1,6,0,0,0
41375.48848734119,16,19,1,1,1
34860.77188609993,10,14,1,0,0
35716.61746011414,7,15,0,0,0
23086.34547451214,19,3,0,0,0
46049.8050603077,2,5,0,1,0
34730.07676723701,11,18,1,0,0
36449.324101729166,19,14,0,1,0
43084.68349846348,15,16,1,1,1
13704.305395520209,13,14,0,0,0
40353.738122431285,15,9,0,0,0
9762.834907221646,20,15,1,0,0
17267.75227029215,16,7,0,0,0
16781.187103037864,10,14,0,1,0
48926.29489398864,16,6,0,0,0
42827.004650172596,18,15,0,0,1
35058.791909651394,21,8,0,0,0
36353.11102400789,0,2,1,0,0
28104.07764733415,11,8,0,0,0
47354.586264758844,14,1,1,1,1
24813.441385365193,17,17,0,1,0
19026.504975784857,22,19,0,1,0
8152.603811242619,13,5,1,0,0
39310.496407400635,0,16,0,0,0
36722.4621598475,12,7,0,1,0
19218.36757116822,14,7,1,1,0
1260.6455045475088,6,18,1,1,1
41950.02738857282,14,18,0,1,1
571.8877547202276,19,2,1,0,0
35185.28528167292,9,15,1,0,0
48512.885229193125,13,14,1,0,1
21883.628746082024,5,18,1,1,1
11749.435276392642,13,9,0,1,0
35243.84563115904,23,14,0,1,1
40856.589972637245,21,5,1,0,0
27321.96937357629,11,11,0,0,0
48351.796727532055,10,8,1,1,1
2584.384414176397,19,5,0,0,0
25240.275119628102,21,11,0,1,0
35922.97891218018,23,5,1,1,0
43132.1609169878,18,17,1,1,1
8963.601339777595,1,4,0,0,0
40000.37408470231,21,15,0,1,1
27635.801078851546,19,19,0,1,0
19828.287545816172,0,2,1,0,0
6586.619713926099,7,17,0,1,0
43264.92264968671,13,12,1,1,1
7864.503135777588,8,17,1,0,0
15490.083172595752,1,10,1,1,1
14502.986552589882,22,18,0,1,0
43570.830295508524,4,19,1,1,1
33635.47700745069,22,18,0,0,0
39834.273178171425,7,13,1,1,1
12524.144471726157,15,14,0,1,0
31244.080106250338,21,16,0,1,0
28587.72741120429,15,18,1,0,0
41641.68600903677,12,18,1,0,1
45304.44693700255,19,16,0,0,0
608.826417097863,14,17,0,1,0
33701.321933020576,0,7,1,0,0
2592.7381201873313,21,12,1,1,0
27443.38439520272,2,2,0,0,0
14382.348819454866,5,10,0,0,0
15339.523199507537,21,5,1,0,0
17648.572214114378,13,3,0,0,0
31065.001160031457,3,19,1,1,1
16703.16423347279,17,13,1,0,0
36635.21983046343,14,12,1,1,1
20226.96475130791,8,3,1,1,0
3418.591662297621,17,6,0,1,0
39188.20836436288,2,14,1,0,1
14288.630471310707,9,4,1,0,0
21638.91121308353,16,13,0,1,0
34272.50871721185,6,19,0,0,0
16623.47540127845,14,18,1,1,0
2830.2262216796344,0,3,1,0,0
18696.678429593667,10,6,1,0,0
47222.48468613248,16,16,1,1,1
32087.07813053061,4,3,1,0,0
33574.28595421168,6,12,1,1,1
31614.475399728355,18,19,0,1,0
9950.40795583288,23,19,0,0,0
20917.274871249905,14,4,1,0,0
37547.238978367546,2,1,0,0,0
5069.543504760404,14,2,0,1,0
13893.360951709523,4,13,1,0,1
13816.679104184215,22,13,0,0,0
21601.514360797704,11,2,0,0,0
49018.45667836831,19,19,1,0,1
3376.0598316444134,4,16,1,1,1
25935.53101803537,2,12,1,0,1
8969.05473592851,8,1,0,1,0
48533.8565939418,8,9,1,0,0
5666.0619328684825,6,17,0,0,0
20180.6465170772,1,10,1,0,0
36894.511356745475,22,18,1,1,0
35228.016846944236,22,19,1,1,1
21137.00911605972,20,7,1,0,0
17326.86187346796,15,19,0,1,0
19881.221315264975,8,15,0,1,0
13214.548881668805,12,9,1,0,0
10267.441602401283,18,10,0,0,0
24152.50183824694,19,4,1,0,0
13427.419269624299,16,6,1,0,0
14373.79578319761,5,4,0,0,0
32838.14641766438,3,5,0,0,0
48426.89804766291,0,9,1,1,1
30182.256390768194,17,12,1,0,0
3849.896373781249,18,8,1,0,0
3780.105109089495,8,5,0,0,0
47571.20961905745,12,11,1,0,1
14865.242224576374,7,11,1,1,1
4604.257237137689,22,13,1,1,1
29952.630312931928,12,14,1,1,1
31182.815265735015,14,8,1,0,0
32425.59250111429,10,18,1,0,0
13370.833990849207,11,19,0,1,0
756.5191000395372,13,12,1,1,1
48250.80345735414,3,12,1,0,1
12545.401391509433,0,18,0,0,0
33801.638376339324,23,10,0,0,0
35331.7868640656,3,7,1,0,0
30500.760846557205,18,18,0,0,0
15646.056803288197,8,12,1,1,1
13555.541591949524,9,14,0,0,0
29883.81646685245,3,15,0,1,0
43304.91558495096,19,16,1,0,1
47336.73971244085,8,2,0,1,0
5296.184314383478,12,18,1,1,1
7742.275801273395,11,12,0,1,0
47236.8682028952,10,16,1,0,1
36827.024881511294,11,13,0,0,0
44149.80824766382,17,17,1,0,1
10132.429074133022,11,18,1,1,0
29379.705969598985,15,3,1,1,0
35057.278581279264,4,10,1,0,0
34005.91416046319,19,1,0,1,0
20408.17639164404,11,6,1,1,0
770.7291896737325,20,3,0,1,0
29146.71991415635,10,19,0,1,0
12655.823857441259,8,4,1,0,0
22513.262052898375,17,3,1,1,0
47879.09317317578,2,8,0,0,0
19952.366846804092,19,8,0,1,0
